gene_id,transcript_id,transcript_position,label
ENSG00000143158,ENST00000367846,551,0
ENSG00000167461,ENST00000300935,936,1
ENSG00000091140,ENST00000205402,1270,0
ENSG00000075856,ENST00000228284,2938,0
ENSG00000167699,ENST00000301329,783,0
ENSG00000125166,ENST00000245206,2172,1
ENSG00000131016,ENST00000402676,4627,1
ENSG00000221983,ENST00000599551,323,0
ENSG00000103024,ENST00000561637,939,1
ENSG00000171552,ENST00000307677,730,1
ENSG00000103257,ENST00000261622,1504,0
ENSG00000244405,ENST00000306376,2957,0
ENSG00000140263,ENST00000267814,1312,1
ENSG00000005884,ENST00000505306,4694,1
ENSG00000166562,ENST00000587834,533,0
ENSG00000168036,ENST00000349496,2895,0
ENSG00000184110,ENST00000566501,1333,0
ENSG00000164924,ENST00000395956,2129,0
ENSG00000221867,ENST00000598245,1558,0
ENSG00000161542,ENST00000446526,1505,1
ENSG00000173334,ENST00000311922,3084,0
ENSG00000274442,ENST00000614672,4913,0
ENSG00000095002,ENST00000233146,3221,0
ENSG00000131467,ENST00000441946,1294,1
ENSG00000163597,ENST00000493536,28,0
ENSG00000112118,ENST00000616552,3028,0
ENSG00000163811,ENST00000407426,2799,0
ENSG00000005884,ENST00000505306,4523,1
ENSG00000182718,ENST00000332680,747,0
ENSG00000152234,ENST00000398752,225,0
ENSG00000149100,ENST00000531120,743,0
ENSG00000183576,ENST00000331768,1706,1
ENSG00000134684,ENST00000373477,2629,1
ENSG00000179010,ENST00000382581,912,1
ENSG00000106263,ENST00000360876,2674,1
ENSG00000166164,ENST00000394688,1403,0
ENSG00000159210,ENST00000510558,1003,0
ENSG00000171552,ENST00000307677,762,1
ENSG00000177410,ENST00000326677,151,0
ENSG00000165526,ENST00000298317,857,0
ENSG00000049130,ENST00000378535,4214,0
ENSG00000143742,ENST00000304786,735,0
ENSG00000132254,ENST00000614314,1786,1
ENSG00000142945,ENST00000372224,1779,0
ENSG00000174780,ENST00000342756,1358,0
ENSG00000130204,ENST00000405636,1325,1
ENSG00000186834,ENST00000332499,1720,1
ENSG00000198736,ENST00000361871,905,1
ENSG00000118046,ENST00000326873,1438,0
ENSG00000253729,ENST00000314191,11326,0
ENSG00000136536,ENST00000259050,2214,0
ENSG00000138434,ENST00000431877,2244,1
ENSG00000197019,ENST00000357949,805,1
ENSG00000170425,ENST00000304222,1001,1
ENSG00000115884,ENST00000254351,2135,1
ENSG00000132341,ENST00000392369,1281,1
ENSG00000198276,ENST00000354216,628,0
ENSG00000073921,ENST00000526033,3084,0
ENSG00000173465,ENST00000309328,562,1
ENSG00000100201,ENST00000396821,3584,0
ENSG00000108679,ENST00000262776,1954,1
ENSG00000155463,ENST00000285848,1533,1
ENSG00000121152,ENST00000240423,1748,0
ENSG00000123562,ENST00000422154,677,0
ENSG00000075624,ENST00000425660,660,1
ENSG00000063245,ENST00000270460,1294,0
ENSG00000137309,ENST00000311487,621,1
ENSG00000141367,ENST00000269122,2346,0
ENSG00000131653,ENST00000326181,2503,1
ENSG00000177542,ENST00000320230,2197,0
ENSG00000180957,ENST00000335272,1516,0
ENSG00000163938,ENST00000418458,1822,0
ENSG00000187735,ENST00000521086,1097,0
ENSG00000009307,ENST00000339438,3510,0
ENSG00000157954,ENST00000288828,1609,1
ENSG00000150093,ENST00000396033,2411,0
ENSG00000100664,ENST00000558506,3043,0
ENSG00000169599,ENST00000303698,271,0
ENSG00000147403,ENST00000369817,616,0
ENSG00000100138,ENST00000355257,1354,1
ENSG00000143549,ENST00000341485,1268,0
ENSG00000184117,ENST00000216121,970,0
ENSG00000146540,ENST00000357429,872,1
ENSG00000188483,ENST00000372491,982,1
ENSG00000169564,ENST00000303577,1071,1
ENSG00000116096,ENST00000234454,1127,1
ENSG00000203950,ENST00000520964,434,1
ENSG00000155438,ENST00000285814,538,0
ENSG00000037897,ENST00000324871,722,0
ENSG00000233841,ENST00000496419,1098,0
ENSG00000241343,ENST00000553110,336,1
ENSG00000132182,ENST00000254508,6962,1
ENSG00000175602,ENST00000312579,1397,1
ENSG00000164251,ENST00000296677,1896,1
ENSG00000163170,ENST00000327428,613,0
ENSG00000197019,ENST00000357949,903,1
ENSG00000167112,ENST00000372890,1373,1
ENSG00000123395,ENST00000336854,1219,1
ENSG00000170027,ENST00000307630,875,1
ENSG00000173726,ENST00000366607,1101,0
ENSG00000078304,ENST00000445439,1295,0
ENSG00000174738,ENST00000312521,4148,0
ENSG00000134294,ENST00000256689,2424,0
ENSG00000087460,ENST00000265620,945,0
ENSG00000080824,ENST00000216281,1901,0
ENSG00000258429,ENST00000288022,940,1
ENSG00000124762,ENST00000405375,311,1
ENSG00000100216,ENST00000216034,978,0
ENSG00000132423,ENST00000254759,953,0
ENSG00000120727,ENST00000265192,739,0
ENSG00000125871,ENST00000377710,764,0
ENSG00000163655,ENST00000496455,1322,0
ENSG00000175130,ENST00000329421,972,1
ENSG00000198242,ENST00000394938,436,0
ENSG00000161526,ENST00000584667,1203,1
ENSG00000007520,ENST00000007390,1096,1
ENSG00000243147,ENST00000296102,276,1
ENSG00000175768,ENST00000321301,360,1
ENSG00000164818,ENST00000297440,2911,1
ENSG00000059573,ENST00000371224,2396,1
ENSG00000197457,ENST00000540534,2152,1
ENSG00000177156,ENST00000319006,702,0
ENSG00000143742,ENST00000366839,480,0
ENSG00000135069,ENST00000376588,44,0
ENSG00000242485,ENST00000344843,548,1
ENSG00000145907,ENST00000394123,1576,0
ENSG00000168028,ENST00000478027,1146,0
ENSG00000130202,ENST00000252485,1620,1
ENSG00000078399,ENST00000343483,1754,0
ENSG00000151929,ENST00000369085,1292,1
ENSG00000136718,ENST00000259239,1682,1
ENSG00000108826,ENST00000225969,517,1
ENSG00000124571,ENST00000265351,3785,1
ENSG00000142208,ENST00000349310,2597,0
ENSG00000183010,ENST00000329875,1145,1
ENSG00000167747,ENST00000641834,926,1
ENSG00000144224,ENST00000272638,3100,0
ENSG00000166851,ENST00000300093,1647,0
ENSG00000108578,ENST00000261714,1910,0
ENSG00000254087,ENST00000520220,2651,0
ENSG00000135932,ENST00000258418,3092,0
ENSG00000165119,ENST00000376281,1813,0
ENSG00000160957,ENST00000617875,3733,1
ENSG00000154813,ENST00000488423,130,0
ENSG00000168286,ENST00000303596,1357,1
ENSG00000197170,ENST00000357146,1318,1
ENSG00000125817,ENST00000379751,1931,1
ENSG00000176720,ENST00000318407,2221,0
ENSG00000179218,ENST00000316448,1241,1
ENSG00000179041,ENST00000320270,990,1
ENSG00000255717,ENST00000538654,1271,0
ENSG00000141682,ENST00000316660,339,1
ENSG00000213931,ENST00000380237,190,1
ENSG00000143553,ENST00000368685,561,0
ENSG00000145041,ENST00000335891,3941,0
ENSG00000159692,ENST00000382952,1051,0
ENSG00000167085,ENST00000614445,1669,1
ENSG00000169564,ENST00000303577,316,1
ENSG00000130881,ENST00000253193,2235,1
ENSG00000116750,ENST00000367455,1139,0
ENSG00000189241,ENST00000368608,2880,0
ENSG00000130175,ENST00000592741,592,0
ENSG00000230989,ENST00000433866,695,0
ENSG00000110315,ENST00000265981,3633,0
ENSG00000113048,ENST00000261413,1151,0
ENSG00000057019,ENST00000326840,5422,0
ENSG00000169813,ENST00000357065,1422,1
ENSG00000010017,ENST00000011619,2901,0
ENSG00000137124,ENST00000377698,1513,1
ENSG00000006125,ENST00000621914,2996,1
ENSG00000177971,ENST00000314852,1541,1
ENSG00000136997,ENST00000621592,1552,1
ENSG00000168209,ENST00000307365,1006,1
ENSG00000132300,ENST00000254630,1678,0
ENSG00000221914,ENST00000380737,1935,1
ENSG00000146072,ENST00000296861,3203,0
ENSG00000116044,ENST00000397062,1225,0
ENSG00000124762,ENST00000405375,1419,0
ENSG00000174231,ENST00000572621,7104,0
ENSG00000180198,ENST00000373832,1995,1
ENSG00000101255,ENST00000217233,1340,1
ENSG00000174695,ENST00000511450,376,0
ENSG00000130638,ENST00000252934,1303,0
ENSG00000101057,ENST00000217026,1125,0
ENSG00000100823,ENST00000555414,871,0
ENSG00000107223,ENST00000224073,434,1
ENSG00000185043,ENST00000612800,780,0
ENSG00000126261,ENST00000246548,2236,0
ENSG00000179958,ENST00000319285,570,1
ENSG00000184992,ENST00000341446,943,1
ENSG00000171848,ENST00000304567,902,0
ENSG00000137161,ENST00000372836,1619,1
ENSG00000151552,ENST00000281243,682,0
ENSG00000112308,ENST00000378119,3278,0
ENSG00000131475,ENST00000253794,673,1
ENSG00000119335,ENST00000372692,2826,0
ENSG00000182446,ENST00000331134,4152,1
ENSG00000073060,ENST00000261693,1612,0
ENSG00000163714,ENST00000463563,3150,0
ENSG00000204628,ENST00000512805,790,0
ENSG00000187713,ENST00000343666,1387,1
ENSG00000170632,ENST00000323716,691,0
ENSG00000163636,ENST00000295901,154,0
ENSG00000146109,ENST00000274849,1017,1
ENSG00000100106,ENST00000406386,6085,1
ENSG00000023909,ENST00000370238,326,0
ENSG00000131143,ENST00000253452,521,0
ENSG00000147123,ENST00000276062,567,0
ENSG00000114978,ENST00000396049,3819,0
ENSG00000111775,ENST00000229379,154,0
ENSG00000210082,ENST00000387347,1550,0
ENSG00000130202,ENST00000252485,1843,1
ENSG00000099810,ENST00000380172,1218,1
ENSG00000105258,ENST00000221859,681,0
ENSG00000137267,ENST00000333628,955,1
ENSG00000168005,ENST00000294244,1007,0
ENSG00000160211,ENST00000393562,1150,0
ENSG00000198034,ENST00000316084,869,1
ENSG00000141551,ENST00000392334,882,0
ENSG00000116044,ENST00000397062,1102,0
ENSG00000116455,ENST00000235090,1214,0
ENSG00000171490,ENST00000571133,1885,0
ENSG00000100243,ENST00000352397,515,0
ENSG00000116661,ENST00000354287,1203,0
ENSG00000145220,ENST00000343470,855,0
ENSG00000163435,ENST00000359651,4536,1
ENSG00000132470,ENST00000200181,5874,0
ENSG00000196419,ENST00000360079,862,0
ENSG00000150991,ENST00000339647,2412,1
ENSG00000100106,ENST00000406386,5950,1
ENSG00000176973,ENST00000530349,563,1
ENSG00000143321,ENST00000357325,653,0
ENSG00000089006,ENST00000483485,2073,0
ENSG00000071539,ENST00000166345,2312,0
ENSG00000136718,ENST00000460766,1112,1
ENSG00000105197,ENST00000607714,1084,1
ENSG00000168118,ENST00000366690,329,0
ENSG00000100575,ENST00000395159,916,1
ENSG00000101193,ENST00000266069,880,1
ENSG00000128272,ENST00000396680,667,1
ENSG00000101084,ENST00000344795,703,1
ENSG00000143774,ENST00000391865,558,0
ENSG00000235162,ENST00000443585,672,1
ENSG00000164933,ENST00000297578,1769,0
ENSG00000205581,ENST00000288344,1183,0
ENSG00000143761,ENST00000540651,734,1
ENSG00000185262,ENST00000327490,800,1
ENSG00000125817,ENST00000379751,2065,1
ENSG00000100823,ENST00000555414,520,0
ENSG00000174748,ENST00000354811,423,0
ENSG00000117691,ENST00000366988,526,1
ENSG00000113368,ENST00000460265,1985,0
ENSG00000160888,ENST00000588173,2676,1
ENSG00000232112,ENST00000477624,141,0
ENSG00000123144,ENST00000591254,815,1
ENSG00000090273,ENST00000321265,691,0
ENSG00000136143,ENST00000378654,967,0
ENSG00000117133,ENST00000370654,1112,0
ENSG00000014216,ENST00000524773,2618,1
ENSG00000188229,ENST00000340384,368,1
ENSG00000072042,ENST00000381346,1506,1
ENSG00000106263,ENST00000397011,2819,1
ENSG00000167004,ENST00000434494,1538,0
ENSG00000168439,ENST00000305218,1923,1
ENSG00000184432,ENST00000333188,2182,0
ENSG00000112972,ENST00000325110,3243,0
ENSG00000107404,ENST00000378888,2537,0
ENSG00000128050,ENST00000264221,2582,0
ENSG00000058262,ENST00000243253,2273,1
ENSG00000023041,ENST00000369405,959,0
ENSG00000119041,ENST00000263956,2387,0
ENSG00000177469,ENST00000357037,1998,1
ENSG00000198431,ENST00000526691,2314,1
ENSG00000011052,ENST00000393193,356,0
ENSG00000167635,ENST00000443387,2530,1
ENSG00000011304,ENST00000356948,886,1
ENSG00000137207,ENST00000372422,1426,1
ENSG00000129250,ENST00000320785,3209,1
ENSG00000157916,ENST00000605895,334,0
ENSG00000235650,ENST00000473242,451,0
ENSG00000090863,ENST00000422840,4423,1
ENSG00000169045,ENST00000442819,1606,0
ENSG00000171223,ENST00000302754,1649,1
ENSG00000159692,ENST00000382952,1730,1
ENSG00000079785,ENST00000381341,870,0
ENSG00000101474,ENST00000217456,1768,0
ENSG00000156970,ENST00000287598,1881,0
ENSG00000099977,ENST00000350608,516,1
ENSG00000189403,ENST00000405805,2010,0
ENSG00000162783,ENST00000367577,741,0
ENSG00000137563,ENST00000260118,551,0
ENSG00000159753,ENST00000334583,4537,0
ENSG00000116478,ENST00000373548,958,0
ENSG00000131016,ENST00000359755,5237,1
ENSG00000011304,ENST00000394601,1883,1
ENSG00000173334,ENST00000311922,2870,0
ENSG00000151929,ENST00000369085,1532,0
ENSG00000196305,ENST00000375643,3985,0
ENSG00000179632,ENST00000322428,1361,1
ENSG00000160072,ENST00000308647,2295,0
ENSG00000103035,ENST00000568717,1021,0
ENSG00000154146,ENST00000284292,616,1
ENSG00000215021,ENST00000543465,142,1
ENSG00000106615,ENST00000262187,629,0
ENSG00000062485,ENST00000351328,306,0
ENSG00000100316,ENST00000465618,1423,1
ENSG00000065268,ENST00000585809,417,0
ENSG00000100220,ENST00000216038,544,0
ENSG00000007923,ENST00000377577,2824,1
ENSG00000157837,ENST00000353487,1770,1
ENSG00000116661,ENST00000354287,1457,1
ENSG00000044574,ENST00000324460,995,1
ENSG00000166145,ENST00000344051,742,0
ENSG00000188229,ENST00000604929,929,1
ENSG00000168028,ENST00000495394,1585,1
ENSG00000007923,ENST00000377577,2664,0
ENSG00000176731,ENST00000619594,136,0
ENSG00000148840,ENST00000278070,4110,1
ENSG00000111640,ENST00000396859,932,0
ENSG00000088832,ENST00000400137,724,0
ENSG00000128595,ENST00000542996,3710,0
ENSG00000141526,ENST00000617373,1843,1
ENSG00000137309,ENST00000311487,1443,0
ENSG00000168209,ENST00000307365,745,1
ENSG00000130489,ENST00000395693,283,1
ENSG00000165672,ENST00000298510,163,0
ENSG00000120705,ENST00000360541,1297,0
ENSG00000169679,ENST00000535254,2554,0
ENSG00000160888,ENST00000292433,1097,1
ENSG00000149948,ENST00000403681,3643,0
ENSG00000179918,ENST00000478753,2333,1
ENSG00000071994,ENST00000541970,1452,0
ENSG00000169021,ENST00000304863,1257,1
ENSG00000197170,ENST00000356126,1075,0
ENSG00000129187,ENST00000357067,1125,0
ENSG00000125877,ENST00000380113,949,1
ENSG00000274779,ENST00000619292,1800,0
ENSG00000101189,ENST00000370487,870,1
ENSG00000170275,ENST00000320954,781,0
ENSG00000103121,ENST00000570195,623,1
ENSG00000104904,ENST00000593012,695,0
ENSG00000070669,ENST00000175506,2165,1
ENSG00000115128,ENST00000233468,368,0
ENSG00000132603,ENST00000254940,869,1
ENSG00000160888,ENST00000588173,2043,1
ENSG00000149357,ENST00000278671,665,0
ENSG00000130522,ENST00000252818,1282,0
ENSG00000175745,ENST00000327111,3022,1
ENSG00000159596,ENST00000372025,2006,0
ENSG00000159147,ENST00000303071,1655,1
ENSG00000080824,ENST00000334701,1795,0
ENSG00000120875,ENST00000240100,1738,1
ENSG00000150093,ENST00000302278,2094,0
ENSG00000100075,ENST00000215882,791,0
ENSG00000123159,ENST00000393033,1273,1
ENSG00000118705,ENST00000237530,980,0
ENSG00000164615,ENST00000297156,977,1
ENSG00000167797,ENST00000525402,1509,1
ENSG00000145919,ENST00000311086,1069,0
ENSG00000138801,ENST00000265174,770,0
ENSG00000205250,ENST00000567007,2019,1
ENSG00000002834,ENST00000318008,2110,1
ENSG00000186591,ENST00000355621,2498,0
ENSG00000152795,ENST00000621267,1574,0
ENSG00000144224,ENST00000272638,3290,0
ENSG00000071553,ENST00000369762,224,1
ENSG00000154174,ENST00000284320,1907,0
ENSG00000136240,ENST00000258739,1247,0
ENSG00000131828,ENST00000545074,764,0
ENSG00000141526,ENST00000392341,1881,1
ENSG00000101255,ENST00000217233,1569,1
ENSG00000173812,ENST00000462917,1509,1
ENSG00000189266,ENST00000334351,1911,0
ENSG00000164182,ENST00000296597,552,0
ENSG00000120254,ENST00000367321,2144,0
ENSG00000153786,ENST00000313732,2814,0
ENSG00000073060,ENST00000261693,1927,1
ENSG00000168036,ENST00000349496,2474,0
ENSG00000106636,ENST00000223369,2185,0
ENSG00000161939,ENST00000549775,468,1
ENSG00000171867,ENST00000379440,585,1
ENSG00000140525,ENST00000310775,2465,0
ENSG00000147955,ENST00000277010,657,1
ENSG00000104341,ENST00000445593,2042,0
ENSG00000198363,ENST00000356457,846,0
ENSG00000136930,ENST00000259457,374,0
ENSG00000143314,ENST00000361531,455,0
ENSG00000169180,ENST00000565698,3720,1
ENSG00000074800,ENST00000234590,898,0
ENSG00000079999,ENST00000393623,2108,1
ENSG00000173334,ENST00000311922,1678,1
ENSG00000164091,ENST00000296490,1317,1
ENSG00000101188,ENST00000482259,2450,1
ENSG00000175602,ENST00000312579,1335,1
ENSG00000278243,ENST00000612580,960,0
ENSG00000160563,ENST00000292035,1207,1
ENSG00000103363,ENST00000409906,200,0
ENSG00000072849,ENST00000158771,1013,0
ENSG00000108588,ENST00000225726,2257,0
ENSG00000119203,ENST00000238112,2230,0
ENSG00000146425,ENST00000367089,226,0
ENSG00000103018,ENST00000512062,664,1
ENSG00000133872,ENST00000256255,692,0
ENSG00000174780,ENST00000342756,3072,0
ENSG00000185551,ENST00000394166,2608,1
ENSG00000105220,ENST00000588991,1341,0
ENSG00000171858,ENST00000450116,139,0
ENSG00000103275,ENST00000397514,846,1
ENSG00000169217,ENST00000305596,655,1
ENSG00000150991,ENST00000339647,1728,1
ENSG00000100811,ENST00000262238,1794,0
ENSG00000198901,ENST00000361188,2817,0
ENSG00000135372,ENST00000257829,3340,1
ENSG00000171490,ENST00000571133,1788,0
ENSG00000078369,ENST00000378609,2485,0
ENSG00000087460,ENST00000265620,856,0
ENSG00000101474,ENST00000217456,2065,1
ENSG00000155189,ENST00000285518,1305,1
ENSG00000139131,ENST00000324868,578,1
ENSG00000013306,ENST00000225308,902,0
ENSG00000165233,ENST00000375464,679,0
ENSG00000112695,ENST00000370081,658,0
ENSG00000165724,ENST00000298585,969,1
ENSG00000184110,ENST00000331666,1149,0
ENSG00000282958,ENST00000634263,828,0
ENSG00000135486,ENST00000547566,471,0
ENSG00000060491,ENST00000370461,3628,1
ENSG00000115677,ENST00000391975,3406,0
ENSG00000099194,ENST00000370355,5097,1
ENSG00000149136,ENST00000278412,1969,0
ENSG00000213719,ENST00000375784,493,0
ENSG00000104341,ENST00000619747,2214,0
ENSG00000074696,ENST00000261875,2486,0
ENSG00000066044,ENST00000407627,475,0
ENSG00000176845,ENST00000320095,502,1
ENSG00000119318,ENST00000416373,1282,1
ENSG00000144028,ENST00000323853,4087,0
ENSG00000078140,ENST00000261427,2039,0
ENSG00000164733,ENST00000353047,1544,1
ENSG00000113161,ENST00000287936,2788,1
ENSG00000276072,ENST00000620004,1044,0
ENSG00000123989,ENST00000535926,1747,1
ENSG00000105568,ENST00000322088,1712,0
ENSG00000107371,ENST00000327304,739,0
ENSG00000114867,ENST00000352767,5024,0
ENSG00000196305,ENST00000375643,2479,0
ENSG00000180921,ENST00000388913,4871,0
ENSG00000132153,ENST00000457607,2845,0
ENSG00000133243,ENST00000255608,1849,1
ENSG00000149657,ENST00000279068,1141,0
ENSG00000150768,ENST00000280346,3413,0
ENSG00000063244,ENST00000450554,2482,0
ENSG00000173933,ENST00000310092,701,1
ENSG00000100410,ENST00000216252,752,1
ENSG00000116741,ENST00000235382,743,1
ENSG00000157916,ENST00000605895,861,1
ENSG00000106635,ENST00000223368,1176,1
ENSG00000127564,ENST00000262300,779,1
ENSG00000135387,ENST00000341394,2658,0
ENSG00000183431,ENST00000373019,2819,0
ENSG00000141759,ENST00000269601,604,1
ENSG00000095319,ENST00000372577,3922,0
ENSG00000175592,ENST00000312562,1414,0
ENSG00000110321,ENST00000525681,2942,0
ENSG00000150991,ENST00000339647,1500,1
ENSG00000182952,ENST00000377575,815,1
ENSG00000182087,ENST00000356663,2141,1
ENSG00000123130,ENST00000379303,221,0
ENSG00000136240,ENST00000258739,2690,0
ENSG00000164151,ENST00000296564,6412,0
ENSG00000182934,ENST00000332118,2826,0
ENSG00000137962,ENST00000260526,2539,0
ENSG00000188986,ENST00000343053,2646,0
ENSG00000105058,ENST00000263384,931,0
ENSG00000132423,ENST00000254759,998,0
ENSG00000159131,ENST00000381815,1865,0
ENSG00000175582,ENST00000310653,2849,0
ENSG00000135316,ENST00000355238,3382,0
ENSG00000205531,ENST00000620138,2359,0
ENSG00000179010,ENST00000617365,2013,0
ENSG00000157020,ENST00000337354,911,0
ENSG00000137124,ENST00000377698,2403,0
ENSG00000115540,ENST00000323303,470,0
ENSG00000187514,ENST00000481928,1439,0
ENSG00000186834,ENST00000332499,1567,1
ENSG00000100353,ENST00000216190,1746,0
ENSG00000130005,ENST00000252288,120,0
ENSG00000138166,ENST00000369583,1622,1
ENSG00000118418,ENST00000620514,667,1
ENSG00000113575,ENST00000481195,1806,0
